
Joint Seat Allocation Authority 2026
IITs, IISc, NITs, IIEST, IIITs and Other-GFTIs for the Academic Year 2026-27

 Home
 CSC Login
Opening and Closing Ranks
Round No
Institute Type
Institute Name
Academic Program
Seat Type / Category
Opening/Closing Ranks for Open Seats represent CRL. Opening/Closing Ranks for EWS, OBC-NCL, SC and ST Seats represent respective Category Ranks. Opening/Closing Ranks for PwD Seats represent PwD Ranks within Respective Categories.

If the Closing/Opening rank has a suffix 'P', it indicates that the corresponding rank is from Preparatory Rank List.

Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
Indian Institute of Engineering Science and Technology, Shibpur	Information Technology (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	16650	19612
Indian Institute of Engineering Science and Technology, Shibpur	Information Technology (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	27039	29308
Indian Institute of Engineering Science and Technology, Shibpur	Information Technology (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	844	911
Indian Institute of Engineering Science and Technology, Shibpur	Information Technology (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	2661	2880
Indian Institute of Engineering Science and Technology, Shibpur	Information Technology (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	4563	4563
Indian Institute of Engineering Science and Technology, Shibpur	Information Technology (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	5838	6837
Indian Institute of Engineering Science and Technology, Shibpur	Information Technology (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	12358	12371
Indian Institute of Engineering Science and Technology, Shibpur	Information Technology (4 Years, Bachelor of Technology)	OS	OBC-NCL (PwD)	Gender-Neutral	405	405
Indian Institute of Engineering Science and Technology, Shibpur	Information Technology (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	3138	3845
Indian Institute of Engineering Science and Technology, Shibpur	Information Technology (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	5037	5037
Indian Institute of Engineering Science and Technology, Shibpur	Information Technology (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	1828	2216
Indian Institute of Engineering Science and Technology, Shibpur	Information Technology (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	2496	2496
Indian Institute of Engineering Science and Technology, Shibpur	Mathematics and Computing (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	5798	20922
Indian Institute of Engineering Science and Technology, Shibpur	Mathematics and Computing (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	24451	25143
Indian Institute of Engineering Science and Technology, Shibpur	Mathematics and Computing (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Gender-Neutral	1199	1199
Indian Institute of Engineering Science and Technology, Shibpur	Mathematics and Computing (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	4746	5378
Indian Institute of Engineering Science and Technology, Shibpur	Mathematics and Computing (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	15601	17000
Indian Institute of Engineering Science and Technology, Shibpur	Mathematics and Computing (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	28940	28940
Indian Institute of Engineering Science and Technology, Shibpur	Mathematics and Computing (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	2837	2948
Indian Institute of Engineering Science and Technology, Shibpur	Mathematics and Computing (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	3435	4208
Indian Institute of Engineering Science and Technology, Shibpur	Mathematics and Computing (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	4717	17882
Indian Institute of Engineering Science and Technology, Shibpur	Mathematics and Computing (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	31308	31940
Indian Institute of Engineering Science and Technology, Shibpur	Mathematics and Computing (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	2567	2912
Indian Institute of Engineering Science and Technology, Shibpur	Mathematics and Computing (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	6047	7261
Indian Institute of Engineering Science and Technology, Shibpur	Mathematics and Computing (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	11885	11885
Indian Institute of Engineering Science and Technology, Shibpur	Mathematics and Computing (4 Years, Bachelor of Technology)	OS	OBC-NCL (PwD)	Gender-Neutral	492	492
Indian Institute of Engineering Science and Technology, Shibpur	Mathematics and Computing (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	3865	3926
Indian Institute of Engineering Science and Technology, Shibpur	Mathematics and Computing (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	2243	2243
Indian Institute of Engineering Science and Technology, Shibpur	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	26079	30528
Indian Institute of Engineering Science and Technology, Shibpur	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	33588	43265
Indian Institute of Engineering Science and Technology, Shibpur	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Gender-Neutral	1421	1421
Indian Institute of Engineering Science and Technology, Shibpur	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	8311	8679
Indian Institute of Engineering Science and Technology, Shibpur	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	13886	13886
Indian Institute of Engineering Science and Technology, Shibpur	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	19796	22803
Indian Institute of Engineering Science and Technology, Shibpur	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	39739	42483
Indian Institute of Engineering Science and Technology, Shibpur	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	3618	4617
Indian Institute of Engineering Science and Technology, Shibpur	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	5660	6985
Indian Institute of Engineering Science and Technology, Shibpur	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	4558	5373
Indian Institute of Engineering Science and Technology, Shibpur	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	9087	9087
Indian Institute of Engineering Science and Technology, Shibpur	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	29841	35465
Indian Institute of Engineering Science and Technology, Shibpur	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	43216	45927
Indian Institute of Engineering Science and Technology, Shibpur	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	2066	2066
Indian Institute of Engineering Science and Technology, Shibpur	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	5150	5404
Indian Institute of Engineering Science and Technology, Shibpur	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	7277	7277
Indian Institute of Engineering Science and Technology, Shibpur	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	10625	11365
Indian Institute of Engineering Science and Technology, Shibpur	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	18670	19180
Indian Institute of Engineering Science and Technology, Shibpur	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	4189	5933
Indian Institute of Engineering Science and Technology, Shibpur	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	8839	8897
Indian Institute of Engineering Science and Technology, Shibpur	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	2336	2639
Indian Institute of Engineering Science and Technology, Shibpur	Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	33598	45410
Indian Institute of Engineering Science and Technology, Shibpur	Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	51457	54947
Indian Institute of Engineering Science and Technology, Shibpur	Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Gender-Neutral	2422	2422
Indian Institute of Engineering Science and Technology, Shibpur	Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	11534	13019
Indian Institute of Engineering Science and Technology, Shibpur	Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	16294	16294
Indian Institute of Engineering Science and Technology, Shibpur	Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	24663	28686
Indian Institute of Engineering Science and Technology, Shibpur	Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	24026	24026
Indian Institute of Engineering Science and Technology, Shibpur	Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	5495	6256
Indian Institute of Engineering Science and Technology, Shibpur	Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	8462	8462
Indian Institute of Engineering Science and Technology, Shibpur	Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	7253	7253
Indian Institute of Engineering Science and Technology, Shibpur	Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	40750	48093
Indian Institute of Engineering Science and Technology, Shibpur	Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	47125	58935
Indian Institute of Engineering Science and Technology, Shibpur	Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	2385	2385
Indian Institute of Engineering Science and Technology, Shibpur	Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	7305	7355
Indian Institute of Engineering Science and Technology, Shibpur	Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	14552	16157
Indian Institute of Engineering Science and Technology, Shibpur	Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	20448	20448
Indian Institute of Engineering Science and Technology, Shibpur	Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	7442	7712
Indian Institute of Engineering Science and Technology, Shibpur	Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	9486	9486
Indian Institute of Engineering Science and Technology, Shibpur	Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	2744	2744
Indian Institute of Engineering Science and Technology, Shibpur	Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	4354	4354
Indian Institute of Engineering Science and Technology, Shibpur	Mining Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	31706	48526
Indian Institute of Engineering Science and Technology, Shibpur	Mining Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	56804	59366
Indian Institute of Engineering Science and Technology, Shibpur	Mining Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	10489	13454
Indian Institute of Engineering Science and Technology, Shibpur	Mining Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	26603	29874
Indian Institute of Engineering Science and Technology, Shibpur	Mining Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	51091	51091
Indian Institute of Engineering Science and Technology, Shibpur	Mining Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	5071	7001
Indian Institute of Engineering Science and Technology, Shibpur	Mining Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	10458	10458
Indian Institute of Engineering Science and Technology, Shibpur	Mining Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	7620	7819
Indian Institute of Engineering Science and Technology, Shibpur	Mining Engineering (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	11878	11878
Indian Institute of Engineering Science and Technology, Shibpur	Mining Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	46940	51067
Indian Institute of Engineering Science and Technology, Shibpur	Mining Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	60681	60992
Indian Institute of Engineering Science and Technology, Shibpur	Mining Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	7520	7605
Indian Institute of Engineering Science and Technology, Shibpur	Mining Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	16622	17029
Indian Institute of Engineering Science and Technology, Shibpur	Mining Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	23419	23726
Indian Institute of Engineering Science and Technology, Shibpur	Mining Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	7775	8013
Indian Institute of Engineering Science and Technology, Shibpur	Mining Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	2906	3006
Indian Institute of Engineering Science and Technology, Shibpur	Physics (5 Years, Integrated Master of Science)	HS	OPEN	Gender-Neutral	31106	34259
Indian Institute of Engineering Science and Technology, Shibpur	Physics (5 Years, Integrated Master of Science)	HS	OPEN	Female-only (including Supernumerary)	30108	30108
Indian Institute of Engineering Science and Technology, Shibpur	Physics (5 Years, Integrated Master of Science)	HS	EWS	Gender-Neutral	13176	13176
Indian Institute of Engineering Science and Technology, Shibpur	Physics (5 Years, Integrated Master of Science)	HS	OBC-NCL	Gender-Neutral	25688	28380
Indian Institute of Engineering Science and Technology, Shibpur	Physics (5 Years, Integrated Master of Science)	HS	OBC-NCL	Female-only (including Supernumerary)	19841	19841
Indian Institute of Engineering Science and Technology, Shibpur	Physics (5 Years, Integrated Master of Science)	HS	SC	Gender-Neutral	3211	3211
Indian Institute of Engineering Science and Technology, Shibpur	Physics (5 Years, Integrated Master of Science)	HS	ST	Gender-Neutral	9259	9259
Indian Institute of Engineering Science and Technology, Shibpur	Physics (5 Years, Integrated Master of Science)	OS	OPEN	Gender-Neutral	20842	35637
Indian Institute of Engineering Science and Technology, Shibpur	Physics (5 Years, Integrated Master of Science)	OS	OPEN	Female-only (including Supernumerary)	31633	31633
Indian Institute of Engineering Science and Technology, Shibpur	Physics (5 Years, Integrated Master of Science)	OS	EWS	Gender-Neutral	7506	7506
Indian Institute of Engineering Science and Technology, Shibpur	Physics (5 Years, Integrated Master of Science)	OS	OBC-NCL	Gender-Neutral	12466	13058
Indian Institute of Engineering Science and Technology, Shibpur	Physics (5 Years, Integrated Master of Science)	OS	OBC-NCL	Female-only (including Supernumerary)	18761	18761
Indian Institute of Engineering Science and Technology, Shibpur	Physics (5 Years, Integrated Master of Science)	OS	SC	Gender-Neutral	7730	8290
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	5106	8073
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	8744	13882
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	196	196
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Female-only (including Supernumerary)	455	455
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	1071	1112
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	2196	2196
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	2422	3469
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	6234	8135
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	172	172
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	1302	1840
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	2747	3468
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	SC (PwD)	Gender-Neutral	134	134
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	695	949
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	1418	1418
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	ST (PwD)	Gender-Neutral	64	64
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	10778	15078
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	21358	25092
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	713	713
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	2127	2217
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	4108	4108
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	4716	6241
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	8245	11839
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	358	358
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	2899	3362
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	5908	6829
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	AI	SC (PwD)	Gender-Neutral	160	160
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	1831	2039
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	2247	2247
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)	AI	OPEN	Gender-Neutral	8129	11968
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)	AI	OPEN	Female-only (including Supernumerary)	16415	20627
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)	AI	OPEN (PwD)	Gender-Neutral	412	412
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)	AI	OPEN (PwD)	Female-only (including Supernumerary)	2292	2292
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)	AI	EWS	Gender-Neutral	1570	1639
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)	AI	EWS	Female-only (including Supernumerary)	3101	3101
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)	AI	OBC-NCL	Gender-Neutral	3522	4863
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)	AI	OBC-NCL	Female-only (including Supernumerary)	8199	10528
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)	AI	OBC-NCL (PwD)	Gender-Neutral	245	245
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)	AI	SC	Gender-Neutral	2067	2968
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)	AI	SC	Female-only (including Supernumerary)	4335	4829
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)	AI	SC (PwD)	Gender-Neutral	220	220
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)	AI	ST	Gender-Neutral	1052	1611
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)	AI	ST	Female-only (including Supernumerary)	2115	2115
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)	AI	OPEN	Gender-Neutral	11222	13711
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)	AI	OPEN	Female-only (including Supernumerary)	17993	22452
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)	AI	OPEN (PwD)	Gender-Neutral	414	414
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)	AI	EWS	Gender-Neutral	1852	1906
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)	AI	EWS	Female-only (including Supernumerary)	3491	3491
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)	AI	OBC-NCL	Gender-Neutral	5010	5576
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)	AI	OBC-NCL	Female-only (including Supernumerary)	11516	11570
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)	AI	OBC-NCL (PwD)	Female-only (including Supernumerary)	1300	1300
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)	AI	SC	Gender-Neutral	2954	3440
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)	AI	SC	Female-only (including Supernumerary)	5149	6111
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)	AI	ST	Gender-Neutral	1653	1863
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)	AI	ST	Female-only (including Supernumerary)	1491	1491
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Mathematics and Scientific Computing (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	7121	10098
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Mathematics and Scientific Computing (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	16299	16807
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Mathematics and Scientific Computing (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	431	431
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Mathematics and Scientific Computing (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	1493	1505
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Mathematics and Scientific Computing (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	2359	2359
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Mathematics and Scientific Computing (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	3579	4601
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Mathematics and Scientific Computing (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	9401	10100
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Mathematics and Scientific Computing (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	176	176
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Mathematics and Scientific Computing (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	2004	2803
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Mathematics and Scientific Computing (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	3867	3867
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Mathematics and Scientific Computing (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	1176	1461
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior	Mathematics and Scientific Computing (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	1643	1643
Indian Institute of Information Technology (IIIT)Kota, Rajasthan	Artificial Intelligence and Data Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	21347	29872
