
Joint Seat Allocation Authority 2026
IITs, IISc, NITs, IIEST, IIITs and Other-GFTIs for the Academic Year 2026-27

 Home
 CSC Login
Opening and Closing Ranks
Round No
Institute Type
Institute Name
Academic Program
Seat Type / Category
Opening/Closing Ranks for Open Seats represent CRL. Opening/Closing Ranks for EWS, OBC-NCL, SC and ST Seats represent respective Category Ranks. Opening/Closing Ranks for PwD Seats represent PwD Ranks within Respective Categories.

If the Closing/Opening rank has a suffix 'P', it indicates that the corresponding rank is from Preparatory Rank List.

Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
Indian Institute of Information Technology, Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	10659	11271
Indian Institute of Information Technology, Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	4014	4624
Indian Institute of Information Technology, Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	4734	5435
Indian institute of information technology, Raichur, Karnataka	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	22149	47443
Indian institute of information technology, Raichur, Karnataka	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	43499	53500
Indian institute of information technology, Raichur, Karnataka	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	1781	1781
Indian institute of information technology, Raichur, Karnataka	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	6898	7268
Indian institute of information technology, Raichur, Karnataka	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	8123	8376
Indian institute of information technology, Raichur, Karnataka	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	AI	EWS (PwD)	Gender-Neutral	272	272
Indian institute of information technology, Raichur, Karnataka	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	15594	18778
Indian institute of information technology, Raichur, Karnataka	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	21655	23080
Indian institute of information technology, Raichur, Karnataka	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	1312	1312
Indian institute of information technology, Raichur, Karnataka	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	9268	10582
Indian institute of information technology, Raichur, Karnataka	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	10088	10468
Indian institute of information technology, Raichur, Karnataka	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	4075	5023
Indian institute of information technology, Raichur, Karnataka	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	4359	4359
Indian institute of information technology, Raichur, Karnataka	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	19969	43701
Indian institute of information technology, Raichur, Karnataka	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	37323	51285
Indian institute of information technology, Raichur, Karnataka	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	920	920
Indian institute of information technology, Raichur, Karnataka	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	6447	7147
Indian institute of information technology, Raichur, Karnataka	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	7727	8110
Indian institute of information technology, Raichur, Karnataka	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	13497	17490
Indian institute of information technology, Raichur, Karnataka	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	16216	19910
Indian institute of information technology, Raichur, Karnataka	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	1147	1147
Indian institute of information technology, Raichur, Karnataka	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	6103	9786
Indian institute of information technology, Raichur, Karnataka	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	8863	9556
Indian institute of information technology, Raichur, Karnataka	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	SC (PwD)	Gender-Neutral	346	346
Indian institute of information technology, Raichur, Karnataka	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	3634	3838
Indian institute of information technology, Raichur, Karnataka	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	5024	5024
Indian institute of information technology, Raichur, Karnataka	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	37178	48538
Indian institute of information technology, Raichur, Karnataka	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	51402	53633
Indian institute of information technology, Raichur, Karnataka	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	2413	2413
Indian institute of information technology, Raichur, Karnataka	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	7168	7505
Indian institute of information technology, Raichur, Karnataka	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	8525	8525
Indian institute of information technology, Raichur, Karnataka	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	16210	19578
Indian institute of information technology, Raichur, Karnataka	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	21272	23601
Indian institute of information technology, Raichur, Karnataka	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	1509	1509
Indian institute of information technology, Raichur, Karnataka	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	10711	11310
Indian institute of information technology, Raichur, Karnataka	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	10924	11148
Indian institute of information technology, Raichur, Karnataka	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	5166	5656
Indian institute of information technology, Raichur, Karnataka	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	5520	5520
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Artificial Intelligence (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	39307	49989
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Artificial Intelligence (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	46144	51838
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Artificial Intelligence (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	3811	3811
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Artificial Intelligence (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	7591	7867
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Artificial Intelligence (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	8306	8306
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Artificial Intelligence (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	16997	19714
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Artificial Intelligence (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	20495	21992
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Artificial Intelligence (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	7717	10946
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Artificial Intelligence (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	11523	11975
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Artificial Intelligence (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	4983	5514
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Artificial Intelligence (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	5933	5933
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	27227	46054
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	44753	50619
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	1774	2832
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	6808	7388
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	8263	8610
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	14407	18932
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	20104	21472
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	8434	10667
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	10192	11335
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	4104	5332
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	5352	5352
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Computer Science and Engineering (Cyber Security) (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	35235	49085
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Computer Science and Engineering (Cyber Security) (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	50045	54938
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Computer Science and Engineering (Cyber Security) (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	2554	2554
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Computer Science and Engineering (Cyber Security) (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	7771	8095
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Computer Science and Engineering (Cyber Security) (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	8396	8396
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Computer Science and Engineering (Cyber Security) (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	15177	19199
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Computer Science and Engineering (Cyber Security) (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	21486	21601
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Computer Science and Engineering (Cyber Security) (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	1127	1127
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Computer Science and Engineering (Cyber Security) (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	9560	10515
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Computer Science and Engineering (Cyber Security) (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	10859	11880
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Computer Science and Engineering (Cyber Security) (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	3675	5204
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Computer Science and Engineering (Cyber Security) (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	4805	4805
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	41100	50829
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	55914	57018
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	3401	3401
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	7607	8173
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	9001	9001
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	17018	20533
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	22766	22895
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	10728	11196
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	12093	12134
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	4972	5464
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	6279	6279
Assam University, Silchar	Agricultural Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	74058	95769
Assam University, Silchar	Agricultural Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	4381	4381
Assam University, Silchar	Agricultural Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	14576	16001
Assam University, Silchar	Agricultural Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	31431	36028
Assam University, Silchar	Agricultural Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	32623	32623
Assam University, Silchar	Agricultural Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	14507	15929
Assam University, Silchar	Agricultural Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	15320	15320
Assam University, Silchar	Agricultural Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	6807	6807
Assam University, Silchar	Agricultural Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	172908	202908
Assam University, Silchar	Agricultural Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	213377	213377
Assam University, Silchar	Agricultural Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	33757	35618
Assam University, Silchar	Agricultural Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	76039	90049
Assam University, Silchar	Agricultural Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	83820	83820
Assam University, Silchar	Agricultural Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	17745	19225
Assam University, Silchar	Agricultural Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	6834	7378
Assam University, Silchar	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	49642	59095
Assam University, Silchar	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	49731	49731
Assam University, Silchar	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	3672	3672
Assam University, Silchar	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	9106	9445
Assam University, Silchar	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	20774	23752
Assam University, Silchar	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	25677	25677
Assam University, Silchar	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	3300	10973
Assam University, Silchar	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	3882	4461
Assam University, Silchar	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	78441	114987
Assam University, Silchar	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	111614	111614
Assam University, Silchar	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	17441	19158
Assam University, Silchar	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	48048	54705
Assam University, Silchar	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	75635	75635
Assam University, Silchar	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	11958	14487
Assam University, Silchar	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	19858	19858
Assam University, Silchar	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	4650	5960
Assam University, Silchar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	59203	69078
Assam University, Silchar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	69408	69408
Assam University, Silchar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	2266	2266
Assam University, Silchar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	10665	11485
Assam University, Silchar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	22679	25183
Assam University, Silchar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	25928	25928
Assam University, Silchar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	12555	12800
Assam University, Silchar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	5430	5787
Assam University, Silchar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	120354	141049
Assam University, Silchar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	149269	149269
Assam University, Silchar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	23790	25596
Assam University, Silchar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	57482	68895
Assam University, Silchar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	80326	80326
Assam University, Silchar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	16273	17068
Assam University, Silchar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	19105	19105
Assam University, Silchar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	5983	6129
Birla Institute of Technology, Mesra, Ranchi	Bio Technology (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	52712	67616
Birla Institute of Technology, Mesra, Ranchi	Bio Technology (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	59158	65614
Birla Institute of Technology, Mesra, Ranchi	Bio Technology (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	3299	3299
Birla Institute of Technology, Mesra, Ranchi	Bio Technology (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	10586	11280
Birla Institute of Technology, Mesra, Ranchi	Bio Technology (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	21249	26101
Birla Institute of Technology, Mesra, Ranchi	Bio Technology (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	9687	12013
Birla Institute of Technology, Mesra, Ranchi	Bio Technology (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	5463	6333
Birla Institute of Technology, Mesra, Ranchi	Chemical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	45485	61847
Birla Institute of Technology, Mesra, Ranchi	Chemical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	53556	65596
Birla Institute of Technology, Mesra, Ranchi	Chemical Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	3625	3625
Birla Institute of Technology, Mesra, Ranchi	Chemical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	9246	9863
Birla Institute of Technology, Mesra, Ranchi	Chemical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	20731	25871
Birla Institute of Technology, Mesra, Ranchi	Chemical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	1774	1774
Birla Institute of Technology, Mesra, Ranchi	Chemical Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	9703	13356
Birla Institute of Technology, Mesra, Ranchi	Chemical Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	4540	6580
Birla Institute of Technology, Mesra, Ranchi	Civil Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	46262	64296
Birla Institute of Technology, Mesra, Ranchi	Civil Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	60834	68725
Birla Institute of Technology, Mesra, Ranchi	Civil Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	3458	3458
Birla Institute of Technology, Mesra, Ranchi	Civil Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	9859	10185
Birla Institute of Technology, Mesra, Ranchi	Civil Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	21014	24588
Birla Institute of Technology, Mesra, Ranchi	Civil Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	1985	1985
Birla Institute of Technology, Mesra, Ranchi	Civil Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	7517	12573
Birla Institute of Technology, Mesra, Ranchi	Civil Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	4472	4814
Birla Institute of Technology, Mesra, Ranchi	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	10675	24247
Birla Institute of Technology, Mesra, Ranchi	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	23378	36685
Birla Institute of Technology, Mesra, Ranchi	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	1442	1873
Birla Institute of Technology, Mesra, Ranchi	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	3422	4166
Birla Institute of Technology, Mesra, Ranchi	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	EWS (PwD)	Gender-Neutral	459	459
Birla Institute of Technology, Mesra, Ranchi	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	6803	11016
Birla Institute of Technology, Mesra, Ranchi	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	897	897
Birla Institute of Technology, Mesra, Ranchi	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	2920	7457
Birla Institute of Technology, Mesra, Ranchi	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	1462	3904
Birla Institute of Technology, Mesra, Ranchi	Computer Science and Engineering (Artificial Intelligence and Machine Learning) (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	18633	25122
Birla Institute of Technology, Mesra, Ranchi	Computer Science and Engineering (Artificial Intelligence and Machine Learning) (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	26556	37812
Birla Institute of Technology, Mesra, Ranchi	Computer Science and Engineering (Artificial Intelligence and Machine Learning) (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	398	398
Birla Institute of Technology, Mesra, Ranchi	Computer Science and Engineering (Artificial Intelligence and Machine Learning) (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	3797	4303
Birla Institute of Technology, Mesra, Ranchi	Computer Science and Engineering (Artificial Intelligence and Machine Learning) (4 Years, Bachelor of Technology)	AI	EWS (PwD)	Gender-Neutral	204	204
Birla Institute of Technology, Mesra, Ranchi	Computer Science and Engineering (Artificial Intelligence and Machine Learning) (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	6895	11327
Birla Institute of Technology, Mesra, Ranchi	Computer Science and Engineering (Artificial Intelligence and Machine Learning) (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	634	634
Birla Institute of Technology, Mesra, Ranchi	Computer Science and Engineering (Artificial Intelligence and Machine Learning) (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	5082	7593
Birla Institute of Technology, Mesra, Ranchi	Computer Science and Engineering (Artificial Intelligence and Machine Learning) (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	2949	4106
Birla Institute of Technology, Mesra, Ranchi	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	35570	44295
Birla Institute of Technology, Mesra, Ranchi	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	44622	50375
Birla Institute of Technology, Mesra, Ranchi	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	2002	2002
Birla Institute of Technology, Mesra, Ranchi	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	6418	7993
Birla Institute of Technology, Mesra, Ranchi	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	15595	19641
Birla Institute of Technology, Mesra, Ranchi	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	1706	1706
Birla Institute of Technology, Mesra, Ranchi	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	8903	11624
