
Joint Seat Allocation Authority 2026
IITs, IISc, NITs, IIEST, IIITs and Other-GFTIs for the Academic Year 2026-27

 Home
 CSC Login
Opening and Closing Ranks
Round No
Institute Type
Institute Name
Academic Program
Seat Type / Category
Opening/Closing Ranks for Open Seats represent CRL. Opening/Closing Ranks for EWS, OBC-NCL, SC and ST Seats represent respective Category Ranks. Opening/Closing Ranks for PwD Seats represent PwD Ranks within Respective Categories.

If the Closing/Opening rank has a suffix 'P', it indicates that the corresponding rank is from Preparatory Rank List.

Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
Visvesvaraya National Institute of Technology, Nagpur	Architecture (5 Years, Bachelor of Architecture)	HS	OPEN (PwD)	Gender-Neutral	188	188
Visvesvaraya National Institute of Technology, Nagpur	Architecture (5 Years, Bachelor of Architecture)	HS	EWS	Gender-Neutral	112	337
Visvesvaraya National Institute of Technology, Nagpur	Architecture (5 Years, Bachelor of Architecture)	HS	EWS	Female-only (including Supernumerary)	167	167
Visvesvaraya National Institute of Technology, Nagpur	Architecture (5 Years, Bachelor of Architecture)	HS	OBC-NCL	Gender-Neutral	323	663
Visvesvaraya National Institute of Technology, Nagpur	Architecture (5 Years, Bachelor of Architecture)	HS	OBC-NCL	Female-only (including Supernumerary)	432	468
Visvesvaraya National Institute of Technology, Nagpur	Architecture (5 Years, Bachelor of Architecture)	HS	SC	Gender-Neutral	124	307
Visvesvaraya National Institute of Technology, Nagpur	Architecture (5 Years, Bachelor of Architecture)	HS	SC	Female-only (including Supernumerary)	61	162
Visvesvaraya National Institute of Technology, Nagpur	Architecture (5 Years, Bachelor of Architecture)	HS	ST	Gender-Neutral	155	378
Visvesvaraya National Institute of Technology, Nagpur	Architecture (5 Years, Bachelor of Architecture)	OS	OPEN	Gender-Neutral	523	633
Visvesvaraya National Institute of Technology, Nagpur	Architecture (5 Years, Bachelor of Architecture)	OS	OPEN	Female-only (including Supernumerary)	341	521
Visvesvaraya National Institute of Technology, Nagpur	Architecture (5 Years, Bachelor of Architecture)	OS	OPEN (PwD)	Gender-Neutral	59	59
Visvesvaraya National Institute of Technology, Nagpur	Architecture (5 Years, Bachelor of Architecture)	OS	EWS	Gender-Neutral	170	248
Visvesvaraya National Institute of Technology, Nagpur	Architecture (5 Years, Bachelor of Architecture)	OS	EWS	Female-only (including Supernumerary)	147	147
Visvesvaraya National Institute of Technology, Nagpur	Architecture (5 Years, Bachelor of Architecture)	OS	OBC-NCL	Gender-Neutral	213	301
Visvesvaraya National Institute of Technology, Nagpur	Architecture (5 Years, Bachelor of Architecture)	OS	OBC-NCL	Female-only (including Supernumerary)	233	261
Visvesvaraya National Institute of Technology, Nagpur	Architecture (5 Years, Bachelor of Architecture)	OS	OBC-NCL (PwD)	Gender-Neutral	80	80
Visvesvaraya National Institute of Technology, Nagpur	Architecture (5 Years, Bachelor of Architecture)	OS	SC	Gender-Neutral	92	218
Visvesvaraya National Institute of Technology, Nagpur	Architecture (5 Years, Bachelor of Architecture)	OS	SC	Female-only (including Supernumerary)	157	160
Visvesvaraya National Institute of Technology, Nagpur	Architecture (5 Years, Bachelor of Architecture)	OS	ST	Gender-Neutral	26	105
Visvesvaraya National Institute of Technology, Nagpur	Chemical Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	21175	30159
Visvesvaraya National Institute of Technology, Nagpur	Chemical Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	30688	42109
Visvesvaraya National Institute of Technology, Nagpur	Chemical Engineering (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Gender-Neutral	1318	1318
Visvesvaraya National Institute of Technology, Nagpur	Chemical Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	4404	5560
Visvesvaraya National Institute of Technology, Nagpur	Chemical Engineering (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	6133	6133
Visvesvaraya National Institute of Technology, Nagpur	Chemical Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	9275	11360
Visvesvaraya National Institute of Technology, Nagpur	Chemical Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	17738	18485
Visvesvaraya National Institute of Technology, Nagpur	Chemical Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	4327	6287
Visvesvaraya National Institute of Technology, Nagpur	Chemical Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	5445	5445
Visvesvaraya National Institute of Technology, Nagpur	Chemical Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	2617	3229
Visvesvaraya National Institute of Technology, Nagpur	Chemical Engineering (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	4344	4344
Visvesvaraya National Institute of Technology, Nagpur	Chemical Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	21850	29841
Visvesvaraya National Institute of Technology, Nagpur	Chemical Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	36332	41706
Visvesvaraya National Institute of Technology, Nagpur	Chemical Engineering (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	1893	1893
Visvesvaraya National Institute of Technology, Nagpur	Chemical Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	4324	4754
Visvesvaraya National Institute of Technology, Nagpur	Chemical Engineering (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	7185	7185
Visvesvaraya National Institute of Technology, Nagpur	Chemical Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	8989	10763
Visvesvaraya National Institute of Technology, Nagpur	Chemical Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	12979	15205
Visvesvaraya National Institute of Technology, Nagpur	Chemical Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL (PwD)	Gender-Neutral	896	896
Visvesvaraya National Institute of Technology, Nagpur	Chemical Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	4657	5509
Visvesvaraya National Institute of Technology, Nagpur	Chemical Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	6660	8419
Visvesvaraya National Institute of Technology, Nagpur	Chemical Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	1746	1956
Visvesvaraya National Institute of Technology, Nagpur	Chemical Engineering (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	2382	2382
Visvesvaraya National Institute of Technology, Nagpur	Chemical Technology (Bioprocess Technology) (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	37987	41805
Visvesvaraya National Institute of Technology, Nagpur	Chemical Technology (Bioprocess Technology) (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	45609	47160
Visvesvaraya National Institute of Technology, Nagpur	Chemical Technology (Bioprocess Technology) (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	6988	6988
Visvesvaraya National Institute of Technology, Nagpur	Chemical Technology (Bioprocess Technology) (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	14728	16239
Visvesvaraya National Institute of Technology, Nagpur	Chemical Technology (Bioprocess Technology) (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	21085	21085
Visvesvaraya National Institute of Technology, Nagpur	Chemical Technology (Bioprocess Technology) (4 Years, Bachelor of Technology)	HS	OBC-NCL (PwD)	Gender-Neutral	767	767
Visvesvaraya National Institute of Technology, Nagpur	Chemical Technology (Bioprocess Technology) (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	6500	7298
Visvesvaraya National Institute of Technology, Nagpur	Chemical Technology (Bioprocess Technology) (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	3448	3448
Visvesvaraya National Institute of Technology, Nagpur	Chemical Technology (Bioprocess Technology) (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	32885	39309
Visvesvaraya National Institute of Technology, Nagpur	Chemical Technology (Bioprocess Technology) (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	54158	54158
Visvesvaraya National Institute of Technology, Nagpur	Chemical Technology (Bioprocess Technology) (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	5903	5903
Visvesvaraya National Institute of Technology, Nagpur	Chemical Technology (Bioprocess Technology) (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	8298	8298
Visvesvaraya National Institute of Technology, Nagpur	Chemical Technology (Bioprocess Technology) (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	11956	13535
Visvesvaraya National Institute of Technology, Nagpur	Chemical Technology (Bioprocess Technology) (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	18900	18900
Visvesvaraya National Institute of Technology, Nagpur	Chemical Technology (Bioprocess Technology) (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	5483	5668
Visvesvaraya National Institute of Technology, Nagpur	Chemical Technology (Bioprocess Technology) (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	2105	2105
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	24354	38768
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	46805	53100
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Gender-Neutral	695	695
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	5685	7460
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	8606	8606
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	HS	EWS (PwD)	Gender-Neutral	244	244
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	12341	15417
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	16316	20667
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	4262	6242
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	8106	8106
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	HS	SC (PwD)	Gender-Neutral	349	349
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	2672	2993
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	5290	5290
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	28204	37076
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	44045	49180
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	1281	1281
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	5395	5466
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	7638	8102
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	OS	EWS (PwD)	Gender-Neutral	192	192
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	11030	12702
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	14866	17366
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL (PwD)	Gender-Neutral	593	593
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	4653	5579
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	7558	7570
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	744	1440
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	1360	1360
Visvesvaraya National Institute of Technology, Nagpur	Civil Engineering (4 Years, Bachelor of Technology)	OS	ST (PwD)	Gender-Neutral	83	83
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	3608	7941
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	10015	14215
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Gender-Neutral	157	157
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	1007	1207
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	2486	2486
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	1855	3088
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	4096	5648
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL (PwD)	Gender-Neutral	142	142
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	905	1283
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	2426	2528
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	288	674
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	1840	1840
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	5820	7031
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	9353	11404
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	212	212
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	903	963
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	2078	2078
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	EWS (PwD)	Gender-Neutral	25	25
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	1690	2533
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	4216	4758
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL (PwD)	Gender-Neutral	106	106
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	1132	1484
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	1726	1726
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	SC (PwD)	Gender-Neutral	35	35
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	494	552
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	840	840
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (Artificial Intelligence and Data Science) (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	8361	9757
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (Artificial Intelligence and Data Science) (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	10381	16395
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (Artificial Intelligence and Data Science) (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Gender-Neutral	223	223
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (Artificial Intelligence and Data Science) (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	1270	1316
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (Artificial Intelligence and Data Science) (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	2683	2683
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (Artificial Intelligence and Data Science) (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	3350	4232
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (Artificial Intelligence and Data Science) (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	5195	5195
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (Artificial Intelligence and Data Science) (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	1444	1914
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (Artificial Intelligence and Data Science) (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	2714	2714
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (Artificial Intelligence and Data Science) (4 Years, Bachelor of Technology)	HS	SC (PwD)	Gender-Neutral	89	111
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (Artificial Intelligence and Data Science) (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	738	738
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (Artificial Intelligence and Data Science) (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	1899	1899
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (Artificial Intelligence and Data Science) (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	7039	8124
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (Artificial Intelligence and Data Science) (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	11739	13260
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (Artificial Intelligence and Data Science) (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	264	264
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (Artificial Intelligence and Data Science) (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	1044	1060
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (Artificial Intelligence and Data Science) (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	2482	2482
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (Artificial Intelligence and Data Science) (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	2598	3081
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (Artificial Intelligence and Data Science) (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	5146	5146
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (Artificial Intelligence and Data Science) (4 Years, Bachelor of Technology)	OS	OBC-NCL (PwD)	Gender-Neutral	171	171
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (Artificial Intelligence and Data Science) (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	1518	1843
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (Artificial Intelligence and Data Science) (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	2114	2114
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (Artificial Intelligence and Data Science) (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	496	646
Visvesvaraya National Institute of Technology, Nagpur	Computer Science and Engineering (Artificial Intelligence and Data Science) (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	605	605
Visvesvaraya National Institute of Technology, Nagpur	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	12963	16241
Visvesvaraya National Institute of Technology, Nagpur	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	20584	23168
Visvesvaraya National Institute of Technology, Nagpur	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Gender-Neutral	790	817
Visvesvaraya National Institute of Technology, Nagpur	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	2265	2385
Visvesvaraya National Institute of Technology, Nagpur	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	3833	3833
Visvesvaraya National Institute of Technology, Nagpur	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	HS	EWS (PwD)	Gender-Neutral	122	122
Visvesvaraya National Institute of Technology, Nagpur	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	5667	6698
Visvesvaraya National Institute of Technology, Nagpur	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	8950	9828
Visvesvaraya National Institute of Technology, Nagpur	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL (PwD)	Gender-Neutral	371	371
Visvesvaraya National Institute of Technology, Nagpur	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	3020	3657
Visvesvaraya National Institute of Technology, Nagpur	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	4569	4569
Visvesvaraya National Institute of Technology, Nagpur	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	HS	SC (PwD)	Gender-Neutral	175	175
Visvesvaraya National Institute of Technology, Nagpur	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	1531	2196
Visvesvaraya National Institute of Technology, Nagpur	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	2597	2597
Visvesvaraya National Institute of Technology, Nagpur	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	12413	15283
Visvesvaraya National Institute of Technology, Nagpur	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	18971	21629
Visvesvaraya National Institute of Technology, Nagpur	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	763	763
Visvesvaraya National Institute of Technology, Nagpur	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	2208	2256
Visvesvaraya National Institute of Technology, Nagpur	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	3453	3453
Visvesvaraya National Institute of Technology, Nagpur	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	4503	5606
Visvesvaraya National Institute of Technology, Nagpur	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	8429	9693
Visvesvaraya National Institute of Technology, Nagpur	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL (PwD)	Gender-Neutral	507	507
Visvesvaraya National Institute of Technology, Nagpur	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	2497	3000
Visvesvaraya National Institute of Technology, Nagpur	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	3604	3604
Visvesvaraya National Institute of Technology, Nagpur	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	OS	SC (PwD)	Gender-Neutral	124	124
Visvesvaraya National Institute of Technology, Nagpur	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	870	1069
Visvesvaraya National Institute of Technology, Nagpur	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	1789	1789
Visvesvaraya National Institute of Technology, Nagpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	8301	12177
Visvesvaraya National Institute of Technology, Nagpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	10918	16865
Visvesvaraya National Institute of Technology, Nagpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Gender-Neutral	444	448
Visvesvaraya National Institute of Technology, Nagpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	1638	1717
Visvesvaraya National Institute of Technology, Nagpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	2493	2493
Visvesvaraya National Institute of Technology, Nagpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	3307	5343
Visvesvaraya National Institute of Technology, Nagpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	5217	7145
Visvesvaraya National Institute of Technology, Nagpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL (PwD)	Gender-Neutral	174	174
Visvesvaraya National Institute of Technology, Nagpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	1686	2409
Visvesvaraya National Institute of Technology, Nagpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	1648	2747
Visvesvaraya National Institute of Technology, Nagpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	1017	1997
Visvesvaraya National Institute of Technology, Nagpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	2295	2295
Visvesvaraya National Institute of Technology, Nagpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	9028	10495
Visvesvaraya National Institute of Technology, Nagpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	13332	17516
Visvesvaraya National Institute of Technology, Nagpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	290	290
